2017-01-04T06:37:32.024Z	38.3601	-118.9057	9	1.1
2017-01-04T06:32:11.924Z	62.7634	-150.2313	75.2	1.5
2017-01-04T06:32:04.460Z	34.7791667	-118.9433333	14.18	1.38
2017-01-04T06:11:58.481Z	38.4243	-118.9019	10.4	1.8
2017-01-04T06:11:25.560Z	34.9825	-116.8363333	2.07	2.52
2017-01-04T06:10:12.270Z	33.73	-116.8385	15.57	0.82
2017-01-04T06:08:13.280Z	44.7305	-111.9341667	3.5	0.4
2017-01-04T06:07:42.913Z	64.3819	-150.1421	6.5	1.5
2017-01-04T05:58:44.970Z	-19.4405	176.0316	10	5.3
2017-01-04T05:56:08.482Z	38.3895	-118.925	13.3	0.9
2017-01-04T05:56:03.790Z	33.5918333	-116.807	9.37	0.64
2017-01-04T05:54:23.647Z	51.2727	-177.6865	24.3	2
2017-01-04T05:46:29.990Z	35.9761667	-117.906	2.81	1.05
2017-01-04T05:44:29.470Z	35.8674	-97.3165	7.16	2.5
2017-01-04T05:36:09.570Z	-19.162	176.0271	10	5.5
2017-01-04T05:34:15.683Z	38.3705	-118.9041	10.9	1.2
2017-01-04T05:32:18.500Z	45.679	-110.6973333	17.26	0.79
2017-01-04T05:20:47.370Z	33.506	-116.791	6.45	0.42
2017-01-04T05:15:21.480Z	33.9276667	-116.317	7.25	1.05
2017-01-04T05:11:56.203Z	63.4394	-150.6678	14.6	1.8
